gc_content,cpg_dinucleotide_freq,obs_exp_ratio,sequence_complexity
0.75,0.09547738693467336,0.003499723706023209,1.7911604872993725
0.755,0.10050251256281408,0.003607503607503608,1.788185577863461
0.735,0.06030150753768844,0.00225140712945591,1.825387584267026
0.67,0.05527638190954774,0.0024702447788008085,1.9055594211844926
0.645,0.10552763819095477,0.005072463768115942,1.9336946408255626
0.69,0.11055276381909548,0.004624763506411604,1.892522494205931
0.69,0.09045226130653267,0.004166666666666667,1.8226398059148168
0.675,0.10050251256281408,0.0045207956600361665,1.8706190157575864
0.695,0.11055276381909548,0.004988662131519274,1.8296025321173075
0.705,0.1407035175879397,0.0056406124093473006,1.8207411089875587
0.76,0.1407035175879397,0.004971590909090909,1.7801116361658693
0.56,0.08542713567839195,0.005422647527910685,1.9789077875421917
0.665,0.06532663316582915,0.00393939393939394,1.7579904859083348
0.785,0.11557788944723618,0.0037508153946510113,1.7413054033518183
0.71,0.11557788944723618,0.004621257785814748,1.8612093774402614
0.77,0.11055276381909548,0.0038029386343993088,1.7641522956237885
0.745,0.16080402010050251,0.006530612244897959,1.7462309454804346
0.74,0.1507537688442211,0.005602240896358543,1.8124049967736735
0.745,0.11557788944723618,0.0057644110275689225,1.6438660739114999
0.73,0.10552763819095477,0.004032258064516129,1.8074022655982898
0.7,0.09547738693467336,0.0041205812188245495,1.8155969397079323
0.715,0.10050251256281408,0.004056795131845842,1.8092305928454542
0.705,0.10552763819095477,0.004439746300211416,1.817097012957026
0.7,0.09547738693467336,0.004091300602928509,1.8126614559014562
0.79,0.12060301507537688,0.003970223325062035,1.722115064651545
0.8,0.135678391959799,0.004251299008030231,1.7142458386364863
0.665,0.07035175879396985,0.0031876138433515485,1.9122948294510327
0.705,0.11055276381909548,0.004753673292999136,1.832220458226086
0.805,0.18090452261306533,0.005557270762581044,1.711520549085478
0.83,0.1507537688442211,0.004501800720288115,1.636341091685378
0.78,0.1507537688442211,0.004938271604938271,1.759334973570291
0.805,0.135678391959799,0.004213483146067416,1.7044952329538674
0.765,0.135678391959799,0.004761904761904762,1.7674286277737856
0.725,0.135678391959799,0.005246793626117373,1.829551461801572
0.775,0.12060301507537688,0.004070556309362279,1.7568915655603836
0.785,0.15577889447236182,0.0056240928882438325,1.68798000201843
0.73,0.1306532663316583,0.004972270032510997,1.831284797416871
0.76,0.10552763819095477,0.0038272279934390375,1.7670759943793497
0.66,0.08542713567839195,0.003960857409133271,1.9101286478394803
0.635,0.05527638190954774,0.002736318407960199,1.9232635887862284
0.71,0.07035175879396985,0.0034851879512073688,1.7608404970102327
0.725,0.08040201005025126,0.003935071323167732,1.725125622615697
0.75,0.09547738693467336,0.004544367376225783,1.658479804538774
0.755,0.10552763819095477,0.004807692307692307,1.6614972976259095
0.735,0.09547738693467336,0.004668304668304668,1.6957567303147694
0.66,0.06532663316582915,0.0029905682079595128,1.9229855760241665
0.75,0.08542713567839195,0.003022222222222222,1.8007886300157079
0.81,0.1658291457286432,0.005030487804878049,1.7010025703078209
0.71,0.11557788944723618,0.004840067340067341,1.8380764110881436
0.665,0.06532663316582915,0.0029398462234283135,1.8957816705363193
0.71,0.07537688442211055,0.003179987280050879,1.8291917094363335
0.69,0.05025125628140704,0.0021043771043771048,1.8913008558795594
0.7,0.08542713567839195,0.003472222222222222,1.8721638228842221
0.685,0.05025125628140704,0.0024437927663734115,1.8295760734576003
0.73,0.11055276381909548,0.00412912912912913,1.8410985915263742
0.785,0.17587939698492464,0.005681818181818182,1.7506413262103704
0.755,0.11055276381909548,0.0038596491228070177,1.801389434888036
0.75,0.10050251256281408,0.0035784576847378785,1.8075233375731026
0.775,0.12060301507537688,0.004024144869215291,1.7613123676480007
0.82,0.12060301507537688,0.0036474164133738596,1.6657575640667608
0.665,0.06532663316582915,0.0029532030895047705,1.863997944192597
0.68,0.11557788944723618,0.005043859649122807,1.896674283629771
0.7,0.09547738693467336,0.004222222222222222,1.830776248636535
0.79,0.1708542713567839,0.0054487179487179484,1.7400153477398055
0.64,0.09045226130653267,0.00439453125,1.8895490535693047
0.76,0.1306532663316583,0.004551820728291317,1.7780186667114442
0.76,0.10050251256281408,0.0037202380952380955,1.7563231625840436
0.685,0.04522613065326633,0.0026223776223776225,1.7337225184719025
0.705,0.08040201005025126,0.003661327231121281,1.8118254087263812
0.775,0.1658291457286432,0.005546218487394958,1.7402007133314652
0.85,0.1658291457286432,0.0046452702702702705,1.5990615996018258
0.78,0.1457286432160804,0.004830917874396135,1.7496996939930782
0.835,0.1306532663316583,0.0037302725968436155,1.6458343785165084
0.68,0.08040201005025126,0.0034873583260680036,1.8985258160132148
0.645,0.08040201005025126,0.003846153846153846,1.9379690948865635
0.66,0.06030150753768844,0.002833530106257379,1.9010614766491307
0.63,0.06030150753768844,0.0031804929764113433,1.9249162691581094
0.635,0.01507537688442211,0.0008305647840531561,1.8897554383444657
0.67,0.06532663316582915,0.0029121863799283156,1.9087262161007073
0.645,0.04020100502512563,0.0019240019240019243,1.926686343134946
0.69,0.06532663316582915,0.0027356902356902362,1.8901347577665804
0.675,0.03015075376884422,0.0014367816091954023,1.8559171262081373
0.69,0.09045226130653267,0.003846153846153846,1.878838482117934
0.635,0.05527638190954774,0.0027568922305764416,1.9379353188603279
0.6,0.02512562814070352,0.0013892747985551543,1.9619481924179114
0.635,0.04020100502512563,0.001999000499750125,1.9212152200966734
0.675,0.06532663316582915,0.0028571428571428576,1.9063438500566243
0.68,0.04522613065326633,0.0020325203252032522,1.8832147844930633
0.67,0.09045226130653267,0.004032258064516129,1.9102622434346668
0.79,0.11055276381909548,0.004448938321536906,1.606125880758051
0.715,0.07035175879396985,0.002811244979919679,1.8410693391240813
0.65,0.06532663316582915,0.0030834914611005695,1.9322440651941772
0.56,0.05025125628140704,0.0036549707602339184,1.9129978562304168
0.645,0.04522613065326633,0.002164502164502165,1.9233781855916878
0.565,0.04522613065326633,0.0028195488721804514,1.9807102374766075
0.675,0.03015075376884422,0.0014814814814814814,1.8342590660220983
0.695,0.05025125628140704,0.00211864406779661,1.854126303888794
0.655,0.04522613065326633,0.002107728337236534,1.9272390349093795
0.725,0.06532663316582915,0.0024790236460717012,1.8456871840145754
0.715,0.07035175879396985,0.0027418723070896985,1.8584354831817045
0.725,0.11557788944723618,0.004380952380952381,1.8399376171637836
0.725,0.11055276381909548,0.004275165176836378,1.8369495618939797
0.72,0.07537688442211055,0.003007217321571772,1.8356884784896974
0.725,0.07537688442211055,0.0028604118993135006,1.8393402893334463
0.72,0.06532663316582915,0.0025120772946859906,1.8504127431637623
0.6,0.03015075376884422,0.0017050298380221654,1.9595509950812184
0.775,0.09045226130653267,0.004201680672268907,1.563430340609468
0.78,0.09547738693467336,0.004680955900468096,1.526786989253678
0.785,0.10050251256281408,0.005,1.5136788408404716
0.78,0.09547738693467336,0.0047883064516129024,1.509660708615666
0.785,0.09547738693467336,0.004643206256109481,1.5169312694874821
0.755,0.08040201005025126,0.00440771349862259,1.5430637191976921
0.74,0.07035175879396985,0.0039548022598870055,1.5485801377820527
0.75,0.07537688442211055,0.003260160834601173,1.695231179659352
0.6,0.07035175879396985,0.004080443019527835,1.9459503709997277
0.63,0.03015075376884422,0.0015789473684210526,1.9304017265789737
0.7,0.04522613065326633,0.001838235294117647,1.8808786445478214
0.705,0.07035175879396985,0.002818035426731079,1.8698915449326257
0.675,0.08542713567839195,0.003732981993851559,1.9094401631038218
0.69,0.07035175879396985,0.0029806259314456036,1.8843701115498852
0.72,0.11557788944723618,0.0044444444444444444,1.8535174905506813
0.75,0.11055276381909548,0.00391389432485323,1.8062568339307137
0.7,0.09547738693467336,0.0038775510204081634,1.8791232354270353
0.73,0.10050251256281408,0.003875968992248062,1.8114336740689732
0.655,0.09045226130653267,0.004285714285714286,1.9004328228405942
0.8,0.1306532663316583,0.004063134864822629,1.6980961039451619
0.765,0.11557788944723618,0.00397923875432526,1.77042718146778
0.75,0.1407035175879397,0.005,1.8077164581504168
0.665,0.09547738693467336,0.004351809436555199,1.901623420625221
0.8,0.1457286432160804,0.004589333755341035,1.6589945855705157
0.75,0.16080402010050251,0.005754360726488042,1.8039555092237722
0.815,0.1507537688442211,0.0045207956600361665,1.6894623256826748
0.755,0.11055276381909548,0.003909026297085999,1.7873562902858733
0.74,0.11055276381909548,0.004189678156541612,1.800204046041554
0.675,0.11055276381909548,0.0049261083743842365,1.8874612403208786
0.61,0.07537688442211055,0.004084967320261438,1.9319209231706735
0.64,0.04522613065326633,0.0023437500000000003,1.9103083326692298
0.665,0.05527638190954774,0.0025943396226415093,1.8974035693778986
0.79,0.1306532663316583,0.004182754182754183,1.738854839386095
0.775,0.12562814070351758,0.004162504162504162,1.7626334433290345
0.6,0.07537688442211055,0.004195804195804195,1.9458370228249662
0.64,0.07537688442211055,0.0036764705882352936,1.940678244460329
0.655,0.05527638190954774,0.0025894538606403015,1.9185106264227785
0.85,0.15577889447236182,0.004319955406911929,1.6013198244591442
0.79,0.1407035175879397,0.004487179487179487,1.7327209231051608
0.82,0.12562814070351758,0.0037537537537537533,1.6740370958602404
0.845,0.1457286432160804,0.004065040650406504,1.6187576153781342
0.74,0.135678391959799,0.004953219592735278,1.8240300201423918
0.825,0.15577889447236182,0.00469981807155852,1.6504335036527655
0.725,0.08040201005025126,0.003076923076923077,1.8428759107053991
0.69,0.07537688442211055,0.0032181935207037113,1.871181367042206
0.725,0.07537688442211055,0.0032938076416337285,1.7345029992940937
0.73,0.07537688442211055,0.003095975232198142,1.7458058500932883
0.67,0.06030150753768844,0.003105590062111801,1.8404951145626134
0.725,0.07537688442211055,0.0029148853478429848,1.8374744676656867
0.73,0.11055276381909548,0.004135338345864662,1.8405750531512872
0.75,0.1306532663316583,0.004642857142857143,1.798382354001935
0.815,0.1457286432160804,0.004926945293917771,1.6201827777953934
0.75,0.04522613065326633,0.002192982456140351,1.638763010240782
0.77,0.12060301507537688,0.004483467214645993,1.6907068591525047
0.79,0.135678391959799,0.004488031914893617,1.7177106792698884
0.715,0.08542713567839195,0.0033268101761252445,1.8588391461309397
0.74,0.06532663316582915,0.002374429223744292,1.8196694593458278
0.72,0.09045226130653267,0.0034782608695652175,1.8504127431637623
0.69,0.08040201005025126,0.0035273368606701942,1.8610323502603126
0.735,0.09547738693467336,0.0037284144427001567,1.8037832741577788
0.72,0.1407035175879397,0.005439005439005439,1.8424931039674977
0.76,0.12060301507537688,0.004244031830238726,1.7835152296732026
0.85,0.10050251256281408,0.003914660403210022,1.4159196909164788
0.795,0.15577889447236182,0.004905063291139241,1.731705417409318
0.725,0.12562814070351758,0.004807692307692307,1.842351004933692
0.71,0.11055276381909548,0.004367679174111574,1.8680660097657076
0.78,0.06532663316582915,0.002207880434782609,1.7389825524895177
0.695,0.09045226130653267,0.003770423125261835,1.8713981426593618
0.68,0.04020100502512563,0.0017436791630340018,1.8894221318721027
0.665,0.02512562814070352,0.0011337868480725624,1.9142504860937335
0.595,0.05527638190954774,0.0031091011871113624,1.8588972739968008
0.7,0.02512562814070352,0.0010212418300653595,1.8748392715431672
0.665,0.04020100502512563,0.0018091361374943465,1.8795450619501004
0.665,0.04020100502512563,0.001817355747387551,1.8980526837831415
0.685,0.09547738693467336,0.004298642533936651,1.8684747878934618
0.685,0.08542713567839195,0.003627827571489543,1.896769975656217
0.705,0.04522613065326633,0.0018130539887187753,1.828185937497452
0.685,0.07537688442211055,0.0032175032175032173,1.894239341283484
0.705,0.08542713567839195,0.003571428571428571,1.848454957005674
0.67,0.06532663316582915,0.0029761904761904765,1.9016212632297613
0.61,0.04522613065326633,0.002516074923119933,1.910585369794204
0.515,0.06532663316582915,0.005323505323505323,1.9610997186222432
0.665,0.07035175879396985,0.0032065964269354097,1.9111962829476365
0.695,0.07035175879396985,0.002898550724637681,1.8872321788042747
0.685,0.06030150753768844,0.0026189436927106066,1.8843940886043393
0.695,0.07537688442211055,0.0032909170688898634,1.858256180500077
0.695,0.08040201005025126,0.0033755274261603376,1.8562166671929714
0.61,0.06030150753768844,0.0032258064516129032,1.9459769987705138
0.695,0.06532663316582915,0.0027083333333333334,1.8836419365452715
0.675,0.08542713567839195,0.00461204557786218,1.7127955632571696
0.64,0.08040201005025126,0.004545454545454546,1.7118308576294636
0.715,0.08040201005025126,0.003508771929824561,1.7868420935143552
0.785,0.12562814070351758,0.004065040650406504,1.7305307701078247
0.765,0.1306532663316583,0.004475043029259897,1.7763829669698077
0.765,0.1407035175879397,0.004859423811176674,1.7718396635842637
0.725,0.08040201005025126,0.0030686612965093976,1.8390031099099229
0.75,0.1457286432160804,0.005188763642869923,1.8075233375731026
0.695,0.07035175879396985,0.002932551319648094,1.87856401958263
0.68,0.06532663316582915,0.0028114186851211074,1.9041559999203834
0.715,0.07035175879396985,0.0027450980392156863,1.8608748814320915
0.62,0.035175879396984924,0.0019342359767891683,1.9247400353627373
0.635,0.03015075376884422,0.0017482517482517483,1.8398791725059378
0.7,0.09547738693467336,0.003994953742640875,1.86541569020625
0.815,0.1306532663316583,0.004081632653061225,1.6641854975322552
0.68,0.07035175879396985,0.0032295271049596307,1.8731711219093596
0.71,0.09045226130653267,0.0038159847360610556,1.8314488391194446
0.73,0.1306532663316583,0.00487987987987988,1.8402961759574423
0.765,0.12060301507537688,0.004152249134948097,1.779108174119143
0.73,0.10050251256281408,0.0037537537537537537,1.8389563545449643
0.755,0.08040201005025126,0.0028735632183908046,1.7737414275742491
0.73,0.10050251256281408,0.003755868544600939,1.8408021009682007
0.715,0.06532663316582915,0.0030232558139534887,1.7763235811581037
0.69,0.05025125628140704,0.0025144581342720646,1.8003694040040643
0.73,0.07035175879396985,0.0032520325203252032,1.7367595064691668
0.735,0.06532663316582915,0.00308641975308642,1.712596529777903
0.735,0.07537688442211055,0.0033542039355992843,1.7400136379299953
0.665,0.06030150753768844,0.003139717425431711,1.8410676453957293
0.715,0.06030150753768844,0.0029126213592233006,1.7579793971645488
0.67,0.05527638190954774,0.002884867558353003,1.8322859361925763
0.725,0.07537688442211055,0.0034674063800277386,1.752982257611695
0.725,0.06532663316582915,0.004333333333333333,1.4805913862426794
0.695,0.06532663316582915,0.0026948590381426205,1.8818616191284274
0.65,0.06030150753768844,0.002909090909090909,1.9227200763473142
0.71,0.09547738693467336,0.0037720865594599957,1.8592951352831242
0.685,0.07035175879396985,0.003003003003003003,1.8887092325898418
0.695,0.09045226130653267,0.00436046511627907,1.8024828944397242
0.655,0.08542713567839195,0.0039645522388059695,1.925029288951955
0.685,0.06532663316582915,0.0027825342465753427,1.8952942984774628
0.705,0.08542713567839195,0.0034219001610305954,1.871860058614537
0.715,0.07537688442211055,0.002937720329024677,1.8382581655721228
0.59,0.07537688442211055,0.004566210045662099,1.8788350617608915
0.55,0.08542713567839195,0.005811965811965812,1.9476395761945913
0.695,0.09045226130653267,0.004044943820224719,1.8401222415695397
0.76,0.020100502512562814,0.0010416666666666669,1.5966186902257757
0.775,0.11557788944723618,0.004011161492849669,1.7429357120512465
0.75,0.11055276381909548,0.004357298474945534,1.7476298018025727
0.715,0.1306532663316583,0.00509204857030944,1.8584354831817043
0.74,0.1658291457286432,0.006218202374222725,1.796422737652562
0.785,0.1457286432160804,0.004710851202079272,1.7482558696342099
0.715,0.12060301507537688,0.004694835680751174,1.8477431321799442
0.77,0.12562814070351758,0.004251700680272108,1.7734145663837944
0.78,0.11557788944723618,0.00390625,1.7336735356901518
0.765,0.08040201005025126,0.002735042735042735,1.7857228137105492
0.755,0.09045226130653267,0.003232758620689655,1.7904982452721487
0.695,0.08542713567839195,0.0036796536796536794,1.8638542322061546
0.725,0.07537688442211055,0.0028571428571428567,1.8447041967115267
0.765,0.07035175879396985,0.0024475524475524473,1.7703341160592616
0.66,0.05025125628140704,0.0023299161230195715,1.9144041390094582
0.67,0.07035175879396985,0.0033073470351996223,1.876303581227205
0.64,0.07537688442211055,0.003706449221645663,1.9363473977467722
0.535,0.05527638190954774,0.003884180790960452,1.985800950603184
0.35,0.02512562814070352,0.004528985507246377,1.8975605096398362
0.68,0.09547738693467336,0.004199823165340406,1.8935093780273413
0.645,0.09045226130653267,0.0043710539096648866,1.9324502165151405
0.695,0.06030150753768844,0.0024906600249066002,1.8859861489439853
0.755,0.07537688442211055,0.00267379679144385,1.7945374587195326
0.68,0.07035175879396985,0.003051438535309503,1.8996553159182463
0.485,0.04020100502512563,0.0034013605442176874,1.9837622606267826
0.585,0.09045226130653267,0.005434782608695653,1.964295863234835
0.735,0.10050251256281408,0.003812428516965307,1.8187204811457323
0.71,0.08542713567839195,0.0034405990690143697,1.8585275620627753
0.825,0.1407035175879397,0.004548408057179987,1.6086336804101253
0.795,0.1708542713567839,0.005427841634738187,1.7223729269684778
0.725,0.1457286432160804,0.005517503805175038,1.8479328176124459
0.695,0.09547738693467336,0.003993274485077763,1.8768959406571417
0.665,0.08040201005025126,0.0036281179138321993,1.918139429976144
0.68,0.07537688442211055,0.003269398430688753,1.9003321304679712
0.72,0.09547738693467336,0.0036658306000385875,1.8543192456597364
0.73,0.05025125628140704,0.001984126984126984,1.8102338288224256
0.725,0.12562814070351758,0.004774637127578303,1.8353439931777449
0.775,0.15577889447236182,0.005322802197802198,1.7501347952737412
0.64,0.10050251256281408,0.004887585532746823,1.907591737411721
0.635,0.07537688442211055,0.003748125937031484,1.9321185632055569
0.69,0.06532663316582915,0.0027891010512765503,1.8826822384630946
0.64,0.06030150753768844,0.0029476787030213707,1.9398625521052808
0.565,0.10552763819095477,0.00781831720029784,1.8157036314299555
0.63,0.07537688442211055,0.00378024193548387,1.9308171406184802
0.745,0.12060301507537688,0.00433996383363472,1.816508425435424
0.755,0.1507537688442211,0.005291005291005291,1.799701094370815
0.78,0.1658291457286432,0.005427631578947368,1.756837359212236
0.835,0.18090452261306533,0.005205320994794679,1.6358757822078485
0.83,0.19095477386934673,0.00551924473493101,1.65351813671516
0.74,0.15577889447236182,0.005670385952076093,1.8247579550084223
0.725,0.1306532663316583,0.0049486105824134,1.8371362046635236
0.685,0.12562814070351758,0.005341880341880341,1.8906076140215469
0.765,0.12060301507537688,0.004130808950086058,1.780715277084901
0.685,0.07537688442211055,0.003225806451612903,1.8686683364435286
0.765,0.11557788944723618,0.00397923875432526,1.7735448730258812
0.795,0.1507537688442211,0.004755865567533291,1.7284994955808237
0.775,0.11557788944723618,0.004148629148629149,1.7190622217373126
0.69,0.11557788944723618,0.004831932773109243,1.8780067101941764
0.69,0.07035175879396985,0.0029411764705882353,1.8921374938312283
0.685,0.06532663316582915,0.002774221084080239,1.8724659147869636
0.6,0.05527638190954774,0.003161828111526301,1.9518005759027908
0.645,0.08040201005025126,0.0038480038480038486,1.9357095218058231
0.58,0.07035175879396985,0.004381846635367763,1.9351758007509714
0.63,0.07537688442211055,0.0038412291933418692,1.9425440804877736
0.68,0.12060301507537688,0.005191434133679429,1.8961119824702795
0.705,0.09547738693467336,0.003866503866503867,1.8618861204640664
0.805,0.1658291457286432,0.0051162790697674414,1.7082687567952894
0.76,0.1306532663316583,0.004508409918501821,1.7866164721829243
0.78,0.135678391959799,0.004456180887935303,1.7575259074362184
0.715,0.09045226130653267,0.003550295857988166,1.8563221937158922
0.685,0.08542713567839195,0.003710170231340026,1.8614683174824638
0.685,0.06030150753768844,0.002557544757033248,1.8918718501614433
0.72,0.05025125628140704,0.001984126984126984,1.8368201934385513
0.69,0.05527638190954774,0.002314814814814815,1.891999540525925
0.655,0.05025125628140704,0.0023540489642184556,1.9222968340295021
0.665,0.06030150753768844,0.002717391304347826,1.9149017803384771
0.695,0.06030150753768844,0.002484472049689441,1.8867589519620203
0.675,0.07035175879396985,0.003111111111111111,1.9023238848495667
0.69,0.05025125628140704,0.0021021652301870925,1.8918238095595659
0.695,0.05527638190954774,0.0022774327122153212,1.8824845049318073
0.71,0.04020100502512563,0.001651186790505676,1.8464342245209082
0.7,0.10552763819095477,0.004971590909090909,1.5466195337666213
0.695,0.10552763819095477,0.005087209302325581,1.5075523792109384
0.7,0.11055276381909548,0.005274514504914889,1.5408718394912737
0.675,0.10552763819095477,0.005308392315470172,1.5835275918250742
0.705,0.10552763819095477,0.0049833887043189366,1.5636277898603703
0.715,0.11055276381909548,0.005186232909005186,1.4866990781645772
0.695,0.10552763819095477,0.005087209302325581,1.5075523792109384
0.69,0.10552763819095477,0.005140758873929008,1.5476529655998932
0.71,0.11557788944723618,0.005333951762523191,1.539199756021116
0.69,0.11055276381909548,0.005319148936170213,1.5163236171660983
0.67,0.02512562814070352,0.0011904761904761904,1.839237330842579
0.67,0.04522613065326633,0.002027027027027027,1.9096412064211679
0.645,0.020100502512562814,0.0009643201542912247,1.935812678544503
0.68,0.035175879396984924,0.0015473032714412023,1.8855714449188286
0.655,0.04522613065326633,0.002097902097902098,1.9269299354879403
0.72,0.06030150753768844,0.0023809523809523807,1.8089279193406724
0.675,0.04522613065326633,0.0019806338028169014,1.9039174006211423
0.705,0.05025125628140704,0.0020242914979757085,1.8704643826398464
0.61,0.06030150753768844,0.003232758620689655,1.963549854655975
0.665,0.06030150753768844,0.0027260336210813262,1.913381634282852
0.615,0.04020100502512563,0.002122015915119363,1.9464101924679582
0.67,0.02512562814070352,0.0011507479861910242,1.8852086883569399
0.635,0.03015075376884422,0.0015298317185109636,1.9197628882705242
0.645,0.06532663316582915,0.003180039138943249,1.9262248005199512
0.645,0.03015075376884422,0.0014619883040935672,1.9308782779701146
0.625,0.03015075376884422,0.0015440041173443127,1.9345437531520657
0.745,0.10050251256281408,0.0036403349108117948,1.8135808019977742
0.805,0.10552763819095477,0.0032689912826899124,1.7059337340615297
0.72,0.11055276381909548,0.0044943820224719105,1.8220853916888575
0.725,0.11055276381909548,0.004313725490196079,1.8312822501705275
0.725,0.10552763819095477,0.004138746551044541,1.8297182380392396
0.755,0.135678391959799,0.004870129870129871,1.7864158108296695
0.705,0.09547738693467336,0.003832190399354578,1.8634224404824868
0.71,0.10050251256281408,0.004432624113475178,1.7631447123815676
0.615,0.05025125628140704,0.0027085590465872156,1.933783391167303
0.72,0.06030150753768844,0.0023928215353938185,1.838168285268892
0.715,0.07035175879396985,0.002892561983471074,1.8267540483959186
0.725,0.06532663316582915,0.0026262626262626267,1.8124387502605335
0.715,0.08040201005025126,0.00321285140562249,1.8487107137016328
0.68,0.05527638190954774,0.002387152777777778,1.9026831892554923
0.57,0.06532663316582915,0.0040012311480455524,1.9831270688784386
0.635,0.06030150753768844,0.0034482758620689655,1.882059394583405
0.755,0.09045226130653267,0.003161222339304531,1.7900696821874678
0.79,0.1457286432160804,0.004820478723404255,1.7204691419473965
0.845,0.21608040201005024,0.0062049062049062045,1.6012537750956009
0.795,0.1658291457286432,0.005246422893481717,1.7268644215571256
0.685,0.15577889447236182,0.006798245614035088,1.8779052617831304
0.81,0.15577889447236182,0.004731379731379732,1.69914833595332
0.715,0.135678391959799,0.005376344086021506,1.8499340586646797
0.745,0.12060301507537688,0.004368401892974154,1.807893070344909
0.775,0.15577889447236182,0.0052991452991453,1.753863927713815
0.685,0.08040201005025126,0.003418803418803419,1.8970550309858218
0.65,0.08542713567839195,0.0040708812260536395,1.918452352796892
0.7,0.08040201005025126,0.003271314659578818,1.8794006578921003
0.63,0.05025125628140704,0.0025846471956577927,1.9342846465407313
0.68,0.08040201005025126,0.0035531867643793028,1.8894573679489506
0.76,0.1507537688442211,0.005194805194805195,1.7840095232001465
0.75,0.1306532663316583,0.004705882352941177,1.7911419607948473
0.765,0.1407035175879397,0.004876349703935911,1.7724230874114337
0.77,0.12562814070351758,0.004216562658121099,1.7701076142217778
0.715,0.08542713567839195,0.0033268101761252445,1.8618842364712176
0.72,0.12060301507537688,0.004703115814226925,1.8473143845278488
0.68,0.06532663316582915,0.002826701456838443,1.8981108605333639
0.655,0.07537688442211055,0.0035427491733585263,1.9207490815322756
0.73,0.12562814070351758,0.004694835680751173,1.8399996853992686
0.675,0.07035175879396985,0.0030728709394205445,1.9083208276396089
0.695,0.05527638190954774,0.0022916666666666667,1.88269446205656
0.635,0.05527638190954774,0.002736318407960199,1.9449183767691651
0.68,0.07537688442211055,0.0032439446366782005,1.9023496854656268
0.705,0.06532663316582915,0.002654144548795427,1.8661521252327695
0.69,0.07035175879396985,0.0029806259314456036,1.8843701115498852
0.675,0.07035175879396985,0.003080985915492958,1.9016799220042133
0.745,0.07537688442211055,0.0027056277056277055,1.8064172573108146
0.72,0.08040201005025126,0.0030917874396135265,1.8522257914184947
0.67,0.08040201005025126,0.0035650623885918,1.9128486747604256
0.695,0.07537688442211055,0.0031185031185031182,1.8851548878065219
0.68,0.08542713567839195,0.0037577365163572055,1.8928325634776164
0.64,0.08542713567839195,0.004175878162613608,1.9396621520177884
0.655,0.035175879396984924,0.0016324626865671641,1.9267096553071241
0.63,0.04020100502512563,0.002067717756526234,1.932123954953354
0.66,0.04522613065326633,0.0020780420226275687,1.9167603974222458
0.715,0.09045226130653267,0.003947368421052632,1.804840373511101
0.685,0.04522613065326633,0.001923076923076923,1.8970550309858218
0.655,0.06030150753768844,0.002962962962962963,1.9023413612090094
0.705,0.08040201005025126,0.0037968675842429997,1.7624100328208065
0.61,0.06030150753768844,0.003232758620689655,1.962994667599666
0.495,0.06030150753768844,0.005291005291005291,1.9283641178933746
0.78,0.1306532663316583,0.004291137151345107,1.7238311117312752
0.74,0.15577889447236182,0.005665204678362574,1.8252455449723262
0.745,0.15577889447236182,0.005585585585585586,1.8133245168230103
0.88,0.19095477386934673,0.005234159779614325,1.4868470386594717
0.845,0.20100502512562815,0.0056022408963585435,1.6220749296784833
0.785,0.1658291457286432,0.005404520144120537,1.743653503964981
0.765,0.1457286432160804,0.005140021269053527,1.7647582795142749
