0,1,2,3,label
0.51,0.0753768844221105,0.0059124950729207,1.9869349862676888,1.0
0.76,0.0904522613065326,0.0031358885017421,1.7867883133737714,1.0
0.665,0.100502512562814,0.005050505050505,1.8688456181934343,1.0
0.705,0.1105527638190954,0.004594820384294,1.855779100972664,1.0
0.535,0.0854271356783919,0.0059523809523809,1.9924732284095932,1.0
0.72,0.1256281407035175,0.0048374613003095,1.8515239168092408,1.0
0.605,0.0653266331658291,0.0035538545653362,1.9621400043063155,1.0
0.755,0.1055276381909547,0.0048076923076923,1.6614972976259097,1.0
0.795,0.1306532663316583,0.004117833386126,1.7290441746374086,1.0
0.765,0.1507537688442211,0.0051528684300927,1.7413773624485098,1.0
0.81,0.1658291457286432,0.0050574712643678,1.6982625325902916,1.0
0.675,0.0753768844221105,0.0033333333333333,1.8992034404267932,1.0
0.655,0.0804020100502512,0.0037470725995316,1.9272390349093795,1.0
0.66,0.0753768844221105,0.0034722222222222,1.9208786445478208,1.0
0.665,0.0653266331658291,0.0029532030895047,1.863997944192597,1.0
0.75,0.1407035175879397,0.0049857549857549,1.8057757502139475,1.0
0.805,0.1055276381909547,0.0033206831119544,1.697664053318498,1.0
0.49,0.0603015075376884,0.0051020408163265,1.9911995270578424,1.0
0.715,0.1055276381909547,0.0041420118343195,1.8547977614623596,1.0
0.73,0.100502512562814,0.0037558685446009,1.8408021009682007,1.0
0.795,0.135678391959799,0.0044407894736842,1.6836697814807569,1.0
0.69,0.0904522613065326,0.0049930651872399,1.7610402266920395,1.0
0.74,0.0904522613065326,0.0033167495854063,1.8175059924117172,1.0
0.735,0.0753768844221105,0.0028593213877239,1.8170847129161056,1.0
0.47,0.050251256281407,0.0045269352648257,1.990713000910567,1.0
0.615,0.0753768844221105,0.0039978678038379,1.9522569470008917,1.0
0.82,0.1507537688442211,0.0046382189239332,1.6537881827075742,1.0
0.675,0.0854271356783919,0.003731343283582,1.9069852003931411,1.0
0.7,0.1206030150753768,0.005021971123666,1.8568787414567964,1.0
0.56,0.0653266331658291,0.0044658193060803,1.9587712603129035,1.0
0.715,0.1055276381909547,0.0041420118343195,1.8527592554035164,1.0
0.46,0.0351758793969849,0.0035952747817154,1.942028475516249,1.0
0.695,0.1105527638190954,0.0045833333333333,1.881270685034144,1.0
0.72,0.0804020100502512,0.003147128245476,1.8430765598295729,1.0
0.65,0.0753768844221105,0.0036196911196911,1.924225163980384,1.0
0.75,0.1105527638190954,0.0039173789173789,1.7916169526987915,1.0
0.785,0.1809045226130653,0.0058958401572224,1.7354923050365922,1.0
0.81,0.1608040201005025,0.0049867539348605,1.687078734122973,1.0
0.76,0.135678391959799,0.0047268907563025,1.7862423639986922,1.0
0.63,0.0854271356783919,0.0043533930857874,1.9425440804877736,1.0
0.605,0.0703517587939698,0.0038377192982456,1.960946906051039,1.0
0.715,0.135678391959799,0.0055785123966942,1.8236703503395608,1.0
0.705,0.1055276381909547,0.0043209876543209,1.862239947131828,1.0
0.72,0.0804020100502512,0.0035095415661329,1.7594823069853056,1.0
0.775,0.0753768844221105,0.003810975609756,1.519072346953483,1.0
0.6,0.0653266331658291,0.0036764705882352,1.9632332590779804,1.0
0.775,0.1407035175879397,0.0046775810223855,1.7374453222109332,1.0
0.665,0.0954773869346733,0.0043260473588342,1.9161837733334428,1.0
0.76,0.1055276381909547,0.0036585365853658,1.7867883133737714,1.0
0.745,0.1407035175879397,0.005045045045045,1.8069983217789172,1.0
0.795,0.1256281407035175,0.0039745627980922,1.7247374550406724,1.0
0.67,0.0753768844221105,0.0033422459893048,1.9069055188911133,1.0
0.61,0.0854271356783919,0.0046948356807511,1.9529206347915544,1.0
0.7,0.0954773869346733,0.0039427267067856,1.8707530638018757,1.0
0.745,0.135678391959799,0.0049288061336254,1.8103254523428405,1.0
0.66,0.0854271356783919,0.0039608574091332,1.9175943982455037,1.0
0.685,0.0603015075376884,0.0025586353944562,1.891661219040935,1.0
0.68,0.100502512562814,0.0043261951113995,1.893139916982924,1.0
0.815,0.1457286432160804,0.0043740573152337,1.6873648471681548,1.0
0.715,0.1256281407035175,0.0048904538341158,1.8605653703630225,1.0
0.695,0.1055276381909547,0.0043496271748135,1.8798900723439904,1.0
0.83,0.1658291457286432,0.0047902453186238,1.657280211626969,1.0
0.66,0.0904522613065326,0.0047619047619047,1.860398271617716,1.0
0.625,0.0804020100502512,0.0041928721174004,1.9299577746096332,1.0
0.72,0.1457286432160804,0.0056114551083591,1.8445002075783865,1.0
0.695,0.1055276381909547,0.0044303797468354,1.8707270915807568,1.0
0.75,0.135678391959799,0.0050599700149925,1.7832391539578216,1.0
0.685,0.1055276381909547,0.0045045045045045,1.878920024665511,1.0
0.745,0.1155778894472361,0.0041757443718228,1.8092526538482887,1.0
0.76,0.1256281407035175,0.0043470700747696,1.7923650625138925,1.0
0.77,0.1407035175879397,0.0047353289362421,1.7105354769089856,1.0
0.79,0.1658291457286432,0.0052884615384615,1.738289336247156,1.0
0.56,0.0452261306532663,0.0028698979591836,1.989423564487339,1.0
0.655,0.1105527638190954,0.005392156862745,1.9048676169756928,1.0
0.65,0.1105527638190954,0.0053908355795148,1.9128252428291896,1.0
0.69,0.0603015075376884,0.0026132404181184,1.8751669003639035,1.0
0.715,0.0854271356783919,0.0033268101761252,1.8613777677194343,1.0
0.665,0.0904522613065326,0.0045965270684371,1.817135742944254,1.0
0.57,0.0603015075376884,0.003767660910518,1.9694321910289532,1.0
0.74,0.0954773869346733,0.0037431048069345,1.7802860464003634,1.0
0.655,0.0904522613065326,0.0041958041958041,1.9252495691327711,1.0
0.715,0.1155778894472361,0.0044992175273865,1.862086028449768,1.0
0.655,0.1055276381909547,0.0049180327868852,1.9120281602680131,1.0
0.695,0.1407035175879397,0.0064754856614246,1.685612261988101,1.0
0.585,0.0603015075376884,0.0035087719298245,1.9511884871775835,1.0
0.695,0.0804020100502512,0.0034423407917383,1.863473756265911,1.0
0.59,0.0854271356783919,0.0049346879535558,1.9719154523202167,1.0
0.71,0.1055276381909547,0.0041958041958041,1.8648105539435973,1.0
0.83,0.1256281407035175,0.0037878787878787,1.6319847853692644,1.0
0.725,0.1105527638190954,0.0042016806722689,1.843310077385568,1.0
0.395,0.0301507537688442,0.0038510911424903,1.9624922968862464,1.0
0.77,0.1407035175879397,0.0048035683650711,1.767360537163564,1.0
0.67,0.0904522613065326,0.0040322580645161,1.9102622434346668,1.0
0.57,0.0603015075376884,0.003734827264239,1.9810829367857743,1.0
0.805,0.1206030150753768,0.0037807183364839,1.6373193301280144,1.0
0.64,0.1155778894472361,0.0060975609756097,1.8377277422742528,1.0
0.675,0.0804020100502512,0.0035118525021949,1.902962904599906,1.0
0.52,0.0452261306532663,0.0033898305084745,1.984637461372816,1.0
0.61,0.0653266331658291,0.0035278154681139,1.959795356164027,1.0
0.725,0.0703517587939698,0.002759164367363,1.819120633286752,1.0
0.595,0.0753768844221105,0.0043731778425655,1.9272737836595557,1.0
0.745,0.1256281407035175,0.0045289855072463,1.7953409897124748,1.0
0.645,0.0703517587939698,0.003399708596406,1.9332639181096527,1.0
0.78,0.1206030150753768,0.0043572984749455,1.703064502286144,1.0
0.72,0.1055276381909547,0.0070588235294117,1.6084229422439564,1.0
0.825,0.1457286432160804,0.0045712484237074,1.619686588655403,1.0
0.68,0.0804020100502512,0.003487358326068,1.894898902838658,1.0
0.705,0.0954773869346733,0.0038791343405471,1.864679744972351,1.0
0.765,0.100502512562814,0.0037411148522259,1.731922234385976,1.0
0.725,0.0603015075376884,0.0023529411764705,1.8179805257795407,1.0
0.675,0.0703517587939698,0.0031111111111111,1.9023238848495667,1.0
0.655,0.0703517587939698,0.0034313725490196,1.8972886395822768,1.0
0.825,0.1507537688442211,0.0045289855072463,1.6504236476807264,1.0
0.8,0.1557788944723618,0.00484375,1.7128148954723552,1.0
0.705,0.1407035175879397,0.0056406124093473,1.8207411089875587,1.0
0.62,0.0854271356783919,0.0044270833333333,1.9453361718577784,1.0
0.745,0.1306532663316583,0.0046897546897546,1.812743452354908,1.0
0.715,0.0854271356783919,0.0034301856335754,1.84626623926434,1.0
0.65,0.0753768844221105,0.0035637918745545,1.924834958989371,1.0
0.56,0.0552763819095477,0.0035121328224776,1.9890721634031812,1.0
0.695,0.1055276381909547,0.0043749999999999,1.870733328337932,1.0
0.6,0.0653266331658291,0.0036363636363636,1.9663169344188889,1.0
0.595,0.0854271356783919,0.0048794489092996,1.9230605823567173,1.0
0.76,0.1206030150753768,0.0044985941893158,1.7523328914262897,1.0
0.74,0.0904522613065326,0.003336422613531,1.8177200973569,1.0
0.655,0.0904522613065326,0.0042674253200568,1.9172977684356456,1.0
0.77,0.1155778894472361,0.0038956639566395,1.7744115142484675,1.0
0.63,0.0804020100502512,0.0040322580645161,1.9409467881133105,1.0
0.81,0.1557788944723618,0.0047364400305576,1.6904418791180933,1.0
0.49,0.0351758793969849,0.0029203170629954,1.995580719358507,1.0
0.7,0.1105527638190954,0.0045351473922902,1.8759925233012504,1.0
0.76,0.1306532663316583,0.0049552125023823,1.6197306177429351,1.0
0.705,0.0552763819095477,0.00239651416122,1.821767483532181,1.0
0.7,0.1206030150753768,0.0049140049140049,1.875782538732824,1.0
0.695,0.0854271356783919,0.0035240464344941,1.8837648146475123,1.0
0.56,0.0653266331658291,0.0042317708333333,1.9806592809249948,1.0
0.535,0.0603015075376884,0.0041928721174004,1.982329392913856,1.0
0.705,0.1155778894472361,0.0046389673255344,1.8708363726361728,1.0
0.85,0.1909547738693467,0.005271188791788,1.6080007172823725,1.0
0.72,0.1306532663316583,0.0050241545893719,1.8535174905506813,1.0
0.66,0.0854271356783919,0.0039943609022556,1.9085236795183969,1.0
0.655,0.1055276381909547,0.0049295774647887,1.925717253714246,1.0
0.89,0.2211055276381909,0.0056759545923632,1.4835316035166244,1.0
0.7,0.0854271356783919,0.0035277028429134,1.864205905941934,1.0
0.71,0.1105527638190954,0.0044203335342575,1.861956339912953,1.0
0.445,0.0301507537688442,0.0031746031746031,1.975698627178976,1.0
0.65,0.0854271356783919,0.0040322580645161,1.932862784257504,1.0
0.73,0.1306532663316583,0.0049722700325109,1.8248341718131749,1.0
0.67,0.0854271356783919,0.004047619047619,1.8565063906136563,1.0
0.64,0.0653266331658291,0.0032532532532532,1.9281531999304045,1.0
0.685,0.0904522613065326,0.0040723981900452,1.869850287089552,1.0
0.745,0.1256281407035175,0.0045504186385147,1.811880675043336,1.0
0.715,0.1306532663316583,0.0053719008264462,1.8158906742249408,1.0
0.765,0.1256281407035175,0.0043133195307108,1.7719414401958709,1.0
0.63,0.0804020100502512,0.0040322580645161,1.950362605740896,1.0
0.68,0.1105527638190954,0.004783648619265,1.900824777527209,1.0
0.755,0.1155778894472361,0.0040564373897707,1.7997010943708152,1.0
0.565,0.0703517587939698,0.0047945205479452,1.9491401739548304,1.0
0.72,0.1055276381909547,0.0046062733055494,1.7651706034856334,1.0
0.675,0.0804020100502512,0.0036363636363636,1.892441919477975,1.0
0.605,0.0753768844221105,0.0044273907910271,1.929532785820248,1.0
0.765,0.1557788944723618,0.005315500685871,1.7846388130541242,1.0
0.755,0.1306532663316583,0.0045614035087719,1.7759512480470103,1.0
0.685,0.0954773869346733,0.0040546308151941,1.888457651686151,1.0
0.645,0.0904522613065326,0.0044687189672293,1.9149509111298768,1.0
0.68,0.0954773869346733,0.0041313328984561,1.8960683644476208,1.0
0.755,0.0954773869346733,0.003412356321839,1.7815890659621094,1.0
0.775,0.1206030150753768,0.0039960039960039,1.7690894032542517,1.0
0.665,0.0804020100502512,0.0037986704653371,1.8878071801202267,1.0
0.68,0.0753768844221105,0.0033670033670033,1.8854407450333348,1.0
0.7,0.1105527638190954,0.0044980576569208,1.8383490832129348,1.0
0.67,0.0954773869346733,0.0042937853107344,1.907144525201692,1.0
0.64,0.0753768844221105,0.0037359900373599,1.9327213939973984,1.0
0.745,0.1306532663316583,0.0047324353840553,1.811880675043336,1.0
0.505,0.0653266331658291,0.0051100628930817,1.998998309890492,1.0
0.49,0.0452261306532663,0.00376254180602,1.9932820124537995,1.0
0.695,0.1206030150753768,0.0049710024855012,1.8822769050017365,1.0
0.77,0.1055276381909547,0.003563549974546,1.7733792452279786,1.0
0.665,0.100502512562814,0.0046168051708217,1.9057566087814315,1.0
0.605,0.0804020100502512,0.0045351473922902,1.9483797933816915,1.0
0.4,0.0301507537688442,0.0037712130735386,1.9693260375073067,1.0
0.62,0.050251256281407,0.002686005909213,1.9421790746687104,1.0
0.84,0.1105527638190954,0.0031196823596142,1.6298843279030963,1.0
0.73,0.0854271356783919,0.0032196969696969,1.8363480399850836,1.0
0.695,0.0603015075376884,0.003584229390681,1.7229617917142763,1.0
0.64,0.0603015075376884,0.0031520882584712,1.907910096089924,1.0
0.805,0.1407035175879397,0.004940014114326,1.6328717811080593,1.0
0.655,0.0854271356783919,0.0039906103286384,1.92613557269008,1.0
0.78,0.1306532663316583,0.0042911371513451,1.7238311117312752,1.0
0.725,0.0954773869346733,0.0037254901960784,1.832858361353513,1.0
0.7,0.0954773869346733,0.0038846861582498,1.874323795292955,1.0
0.655,0.0753768844221105,0.0035063113604488,1.928121184988398,1.0
0.585,0.0351758793969849,0.0026256564141035,1.8544350472652225,1.0
0.71,0.0954773869346733,0.0037758346581875,1.8516788764337724,1.0
0.735,0.0603015075376884,0.0022874571101791,1.815444243008308,1.0
0.745,0.1256281407035175,0.0045955882352941,1.8066257278815807,1.0
0.825,0.1758793969849246,0.0053062462098241,1.642095035559579,1.0
0.665,0.0804020100502512,0.0036199095022624,1.9074939602103125,1.0
0.66,0.0904522613065326,0.004425866732235,1.885195605891988,1.0
0.705,0.1306532663316583,0.0052910052910052,1.867796335723906,1.0
0.81,0.1507537688442211,0.0045787545787545,1.6945495872341734,1.0
0.7,0.0854271356783919,0.0036139455782312,1.8549169423443068,1.0
0.7,0.0954773869346733,0.0038783425188814,1.869296527174182,1.0
0.74,0.0954773869346733,0.0036878881987577,1.7847655023236335,1.0
0.79,0.1306532663316583,0.0041659990386156,1.735953033486694,1.0
0.72,0.0904522613065326,0.0034965034965034,1.8477037649436197,1.0
0.77,0.1557788944723618,0.0053374655647382,1.7342026068127083,1.0
0.795,0.1055276381909547,0.0033386327503974,1.7268644215571256,1.0
0.775,0.1457286432160804,0.0052727272727272,1.7193793404575042,1.0
0.665,0.0653266331658291,0.0029775538250114,1.912491816560688,1.0
0.69,0.0753768844221105,0.0032488628979857,1.8743089438120628,1.0
0.67,0.1105527638190954,0.0049183992845964,1.9024100041122745,1.0
0.64,0.1055276381909547,0.0051470588235294,1.927946999878784,1.0
0.525,0.0954773869346733,0.0068990559186637,1.981004740759505,1.0
0.795,0.1055276381909547,0.0033386327503974,1.7268644215571256,1.0
0.63,0.0753768844221105,0.0038032454361054,1.947611607348716,1.0
0.68,0.0954773869346733,0.0044569551958714,1.8470640713790385,1.0
0.7,0.0904522613065326,0.0036923076923076,1.8784719692010576,1.0
0.7,0.1256281407035175,0.0051187551187551,1.8736018334165137,1.0
0.745,0.1055276381909547,0.003875968992248,1.8027744470067484,1.0
0.81,0.1507537688442211,0.0045836516424751,1.693925804131469,1.0
0.575,0.0653266331658291,0.004,1.9731879953982696,1.0
0.89,0.1959798994974874,0.0050675675675675,1.4815923130085429,1.0
0.74,0.1055276381909547,0.0038461538461538,1.822683399247655,1.0
0.705,0.1256281407035175,0.0050362610797743,1.871450666705916,1.0
0.485,0.0150753768844221,0.0014423076923076,1.945325103800257,1.0
0.7,0.135678391959799,0.0055102040816326,1.8791232354270355,1.0
0.66,0.0753768844221105,0.0044182621502209,1.8078586252830613,1.0
0.62,0.0854271356783919,0.0046600877192982,1.934280615255996,1.0
0.705,0.1256281407035175,0.0050423557886244,1.868867858954261,1.0
0.68,0.100502512562814,0.0043336944745395,1.895263032203692,1.0
0.72,0.0804020100502512,0.0031158714703018,1.850533876834392,1.0
0.69,0.0753768844221105,0.0032488628979857,1.872199620951542,1.0
0.685,0.0954773869346733,0.00412863972186,1.8763206920920277,1.0
0.785,0.1256281407035175,0.0040571243102888,1.7501534944531996,1.0
0.66,0.100502512562814,0.0045913682277318,1.9239695707385287,1.0
0.675,0.0804020100502512,0.003544528134692,1.902489811982219,1.0
0.69,0.1206030150753768,0.0056710775047258,1.830954776477428,1.0
0.56,0.0904522613065326,0.0058064516129032,1.974390459134812,1.0
0.725,0.1155778894472361,0.0047169811320754,1.808603156466133,1.0
0.725,0.0753768844221105,0.0055432372505543,1.557610278536662,1.0
0.78,0.1507537688442211,0.0051768766177739,1.7058708780717078,1.0
0.575,0.0351758793969849,0.0066666666666666,1.525339950667174,1.0
0.8,0.1708542713567839,0.0053133302078449,1.6980961039451623,1.0
0.665,0.0804020100502512,0.0036199095022624,1.9074939602103125,1.0
0.695,0.0804020100502512,0.0033755274261603,1.8778615981109696,1.0
0.72,0.1407035175879397,0.0054869684499314,1.8379676016413176,1.0
0.68,0.0653266331658291,0.0028508771929824,1.8894131650709836,1.0
0.775,0.135678391959799,0.0045500505561172,1.7617325781860456,1.0
0.735,0.1055276381909547,0.0040681906237892,1.802146995015912,1.0
0.79,0.135678391959799,0.0043290043290043,1.7324469570805727,1.0
0.635,0.1055276381909547,0.0052083333333333,1.9443023652006337,1.0
0.675,0.0653266331658291,0.0031130268199233,1.867126651600804,1.0
0.72,0.0653266331658291,0.0032836574892649,1.718016318346095,1.0
0.6,0.0703517587939698,0.0039160839160839,1.961424796415525,1.0
0.74,0.1055276381909547,0.0044238466399831,1.749559943449443,1.0
0.595,0.050251256281407,0.0028985507246376,1.9616980549273428,1.0
0.65,0.0653266331658291,0.0031033659584626,1.929242360453319,1.0
0.81,0.1608040201005025,0.0050062578222778,1.6859760038425755,1.0
0.715,0.1206030150753768,0.0048192771084337,1.847190055614888,1.0
0.75,0.135678391959799,0.005298273155416,1.759281375996708,1.0
0.685,0.1256281407035175,0.0053925798101811,1.891492919403426,1.0
0.625,0.0552763819095477,0.002816180235535,1.9403856634657088,1.0
0.78,0.1608040201005025,0.0053024026512013,1.7543165049167644,1.0
0.65,0.0653266331658291,0.0031515151515151,1.9227200763473145,1.0
0.65,0.0804020100502512,0.0038195273334924,1.8943877845656392,1.0
0.69,0.0854271356783919,0.0035714285714285,1.8457684796384155,1.0
0.63,0.0854271356783919,0.0042875157629255,1.9470885719429447,1.0
0.625,0.0653266331658291,0.0033539731682146,1.929444356747512,1.0
0.835,0.1658291457286432,0.0047826086956521,1.6397763395462646,1.0
0.66,0.0452261306532663,0.0021786492374727,1.8923331683381832,1.0
0.625,0.0703517587939698,0.0035952747817154,1.931525617859546,1.0
0.61,0.0753768844221105,0.0041208791208791,1.9551859417710256,1.0
0.74,0.1256281407035175,0.0046339202965708,1.8087524770427672,1.0
0.645,0.0753768844221105,0.0036549707602339,1.9280234881311027,1.0
0.84,0.1658291457286432,0.0054708222811671,1.5423047912102086,1.0
0.68,0.0804020100502512,0.0035531867643793,1.863648888555097,1.0
0.55,0.0703517587939698,0.0046419098143236,1.978521248627292,1.0
0.58,0.0753768844221105,0.0046253469010175,1.9656262969643332,1.0
0.76,0.1407035175879397,0.0049715909090909,1.778603135390476,1.0
0.68,0.1407035175879397,0.0064590542099192,1.786399535831568,1.0
0.75,0.1055276381909547,0.003831417624521,1.7734639101654963,1.0
0.745,0.1256281407035175,0.0049135220125786,1.7475507410039528,1.0
0.725,0.0452261306532663,0.0017421602787456,1.836320763782332,1.0
0.85,0.1658291457286432,0.0048076923076923,1.5666882627199628,1.0
0.66,0.0703517587939698,0.0033890099249576,1.894687799432084,1.0
0.8,0.1758793969849246,0.0055239898989899,1.707034458662602,1.0
0.515,0.0552763819095477,0.0042935206869633,1.983620766475052,1.0
0.73,0.0804020100502512,0.0030228603816361,1.8376360629950088,1.0
0.77,0.100502512562814,0.0038073481819912,1.697806366731358,1.0
0.685,0.1155778894472361,0.0049229452054794,1.8952942984774628,1.0
0.655,0.0804020100502512,0.0037296037296037,1.9269299354879403,1.0
0.8,0.1557788944723618,0.00484375,1.7204829856849235,1.0
0.565,0.0854271356783919,0.0054209183673469,1.9785382788447812,1.0
0.765,0.1306532663316583,0.0045454545454545,1.7390394736483374,1.0
0.66,0.0854271356783919,0.0040141676505312,1.9081296334923472,1.0
0.675,0.0954773869346733,0.0041979673000441,1.906000258441064,1.0
0.68,0.0552763819095477,0.0039639639639639,1.669549223394933,1.0
0.72,0.0703517587939698,0.0027089783281733,1.8218185944566296,1.0
0.84,0.1658291457286432,0.0047095761381475,1.629645674139863,1.0
0.605,0.100502512562814,0.0055096418732782,1.9639278206661652,1.0
0.74,0.135678391959799,0.0049632352941176,1.8207307165546096,1.0
0.505,0.0301507537688442,0.0024390243902439,1.9465157610630277,1.0
0.62,0.0552763819095477,0.0030657748049052,1.915677235290944,1.0
0.78,0.1306532663316583,0.0055143160127253,1.5206996144846794,1.0
0.65,0.0753768844221105,0.0036549707602339,1.899675138686008,1.0
0.835,0.1457286432160804,0.0041714614499424,1.6434028372439111,1.0
0.7,0.0954773869346733,0.0039288668320926,1.8744407957950528,1.0
0.78,0.1256281407035175,0.004142502071251,1.7282758047029028,1.0
0.705,0.1507537688442211,0.0066548358473824,1.7009453159775414,1.0
0.61,0.0703517587939698,0.0042155977115326,1.9119751385469812,1.0
0.61,0.0653266331658291,0.003517316017316,1.955154775841984,1.0
0.685,0.0753768844221105,0.0034482758620689,1.855405685637149,1.0
0.73,0.0854271356783919,0.0035087719298245,1.7928866880306569,1.0
0.695,0.1155778894472361,0.0048036758563074,1.881445839981479,1.0
0.845,0.1658291457286432,0.0047826086956521,1.6014703626282552,1.0
0.675,0.1055276381909547,0.0046296296296296,1.906181896046372,1.0
0.6,0.0653266331658291,0.0043697478991596,1.8927476276130115,1.0
0.76,0.1055276381909547,0.0036515388628064,1.7914620697738448,1.0
0.78,0.1105527638190954,0.0036544850498338,1.7539103349837584,1.0
0.75,0.1155778894472361,0.0040917986123465,1.8097379698773568,1.0
0.665,0.0954773869346733,0.0047006432459178,1.858391542761088,1.0
0.69,0.1155778894472361,0.0048677248677248,1.8894051487163643,1.0
0.76,0.1457286432160804,0.0050426012867327,1.7878342126054887,1.0
0.8,0.1658291457286432,0.0051960321209258,1.7142458386364865,1.0
0.78,0.1306532663316583,0.0042911371513451,1.7495847074761974,1.0
0.62,0.0653266331658291,0.003563596491228,1.9319973926969876,1.0
0.73,0.0703517587939698,0.0032520325203252,1.7367595064691668,1.0
0.57,0.050251256281407,0.0030931023816888,1.9755318336554997,1.0
0.68,0.0854271356783919,0.0037420206911732,1.8876002811328212,1.0
0.53,0.0653266331658291,0.0046544933762978,1.995068373863357,1.0
0.645,0.0703517587939698,0.0033898305084745,1.9264335312052057,1.0
0.66,0.0603015075376884,0.0028846153846153,1.901321324351774,1.0
0.755,0.1457286432160804,0.0050877192982456,1.7370868883077004,1.0
0.735,0.0854271356783919,0.0035401915868388,1.7724417099700098,1.0
0.675,0.0804020100502512,0.0035682426404995,1.8992702905513048,1.0
0.685,0.0402010050251256,0.0020325203252032,1.8168756003718969,1.0
0.755,0.1055276381909547,0.0038688282977155,1.7680512873083372,1.0
0.725,0.0954773869346733,0.0036651234567901,1.8412774367263187,1.0
0.73,0.1256281407035175,0.004898119122257,1.8180025209719797,1.0
0.585,0.0653266331658291,0.0039251207729468,1.955551657192395,1.0
0.67,0.1055276381909547,0.0048916841369671,1.8901619012123505,1.0
0.57,0.0753768844221105,0.0047634169577643,1.9525683052429896,1.0
0.745,0.1206030150753768,0.0043572984749455,1.8063863349826343,1.0
0.715,0.0854271356783919,0.0034136546184738,1.8456656233613549,1.0
0.755,0.1457286432160804,0.0053113553113553,1.7782951589595914,1.0
0.73,0.0854271356783919,0.0032117891554883,1.7980526880926382,1.0
0.695,0.100502512562814,0.0042789901583226,1.8609418411164644,1.0
0.76,0.1557788944723618,0.0053679653679653,1.7840095232001465,1.0
0.68,0.0954773869346733,0.0041412380122057,1.8985258160132148,1.0
0.72,0.0954773869346733,0.0037109375,1.842550297179078,1.0
0.53,0.0402010050251256,0.0030616150019135,1.9648657968872776,1.0
0.7,0.0954773869346733,0.0040913006029285,1.812661455901456,1.0
0.735,0.1256281407035175,0.0047063253012048,1.817021496373981,1.0
0.75,0.1256281407035175,0.0047160913035276,1.7751731148872705,1.0
0.66,0.0703517587939698,0.0032894736842105,1.910444539594474,1.0
0.73,0.100502512562814,0.0038402457757296,1.8291951635413075,1.0
0.655,0.0854271356783919,0.0039645522388059,1.9229234477004005,1.0
0.685,0.0703517587939698,0.0029850746268656,1.898566826930667,1.0
0.67,0.0954773869346733,0.0042792792792792,1.907671176208564,1.0
0.84,0.1758793969849246,0.0050820386234935,1.608276165472985,1.0
